campaign_id,chain_id,start_date,end_date,format,device,height,width,iremoteid,days,start_day,end_day,shop,budget
20138,11,2019-08-26,2019-09-01,shop,DESKTOP,147.0,1061.0,['une-rentree-craquante-kelloggs'],8.0,1.0,7.0,1.0,4808.11669921875
23626,12,2019-05-28,2019-06-08,banner,DESKTOP,200.0,995.0,['29381'],13.0,2.0,6.0,0.0,10937.380676269531
9147,12,2020-11-09,2020-11-21,butterfly,DESKTOP,298.0,398.0,['C105177'],14.0,1.0,6.0,0.0,9141.492431640623
23037,11,2021-08-23,2021-08-30,showcase,DESKTOP,494.0,1063.0,['172099'],9.0,1.0,1.0,0.0,20571.42857142857
11536,10,2021-01-25,2021-02-21,butterfly,DESKTOP,394.0,555.0,['C120972'],29.0,1.0,7.0,0.0,9686.66729736328
32284,10,2021-03-15,2021-03-15,butterfly,DESKTOP,429.0,555.0,['C130200'],2.0,1.0,1.0,0.0,1435.8919677734375
30894,11,2021-04-14,2021-06-11,butterfly,DESKTOP,486.0,532.0,['C141815'],60.0,3.0,5.0,0.0,9498.385620117188
13976,12,2020-03-27,2020-04-12,banner,DESKTOP,200.0,995.0,['52435'],18.0,5.0,7.0,0.0,9225.869018554688
35249,10,2020-04-08,2020-05-21,butterfly,DESKTOP,420.0,574.0,['C53702'],45.0,3.0,4.0,0.0,7477.846298217773
15522,10,2021-09-07,2021-09-08,banner,DESKTOP,125.0,1200.0,['C174022'],3.0,2.0,3.0,0.0,4285.714285714286
26267,12,2021-02-11,2021-02-27,butterfly,DESKTOP,298.0,398.0,['C124139'],18.0,4.0,6.0,0.0,10301.909545898438
2659,10,2020-09-03,2020-09-29,butterfly,DESKTOP,420.0,574.0,['C87480'],28.0,4.0,2.0,0.0,9814.411865234377
15878,11,2021-04-12,2021-04-14,stoprayon,DESKTOP,145.0,1063.0,['entretien-et-nettoyage/lessives-et-soin-du-linge/lessives/specifiques'],4.0,1.0,3.0,0.0,2628.866455078125
14140,11,2021-08-03,2021-08-27,showcase,DESKTOP,494.0,1063.0,['168217'],26.0,2.0,5.0,0.0,59428.57142857143
3894,12,2020-06-09,2020-06-12,banner,DESKTOP,200.0,995.0,['64365'],5.0,2.0,5.0,0.0,3485.616149902344
17123,12,2021-09-20,2021-10-10,butterfly,DESKTOP,298.0,398.0,['C178293'],22.0,1.0,7.0,0.0,8991.499633789062
35273,7,2020-10-24,2020-12-02,butterfly,DESKTOP,394.0,576.0,['99783'],41.0,6.0,3.0,0.0,9615.209442138672
3165,12,2020-10-19,2020-10-29,banner,DESKTOP,200.0,995.0,['99535'],12.0,1.0,4.0,0.0,7845.164794921875
12114,10,2020-03-09,2020-04-05,butterfly,DESKTOP,420.0,574.0,['C48548'],29.0,1.0,7.0,0.0,9686.66729736328
19624,12,2021-05-17,2021-05-30,butterfly,DESKTOP,298.0,398.0,['C148755'],15.0,1.0,7.0,0.0,5705.365447998047
20488,11,2021-03-07,2021-03-16,butterfly,DESKTOP,486.0,273.0,['C132494'],11.0,7.0,2.0,0.0,8929.3251953125
2590,11,2021-09-06,2021-10-11,butterfly,DESKTOP,498.0,531.0,['C175705'],37.0,1.0,1.0,0.0,12198.22296142578
4994,7,2021-03-24,2021-03-24,butterfly,DESKTOP,419.0,576.0,['137435'],2.0,3.0,3.0,0.0,779.6580200195312
12901,10,2020-06-15,2020-06-30,butterfly,DESKTOP,420.0,574.0,['C65210'],17.0,1.0,2.0,0.0,10302.4150390625
9453,7,2020-03-10,2020-08-01,lucky cart,DESKTOP,350.0,242.0,['5443-luckycart-1er-panier-1019'],146.0,2.0,6.0,0.0,32040.95379638672
1087,7,2020-11-15,2020-12-30,butterfly,DESKTOP,393.0,576.0,['106578'],47.0,7.0,3.0,0.0,8585.205917358398
36127,11,2019-05-16,2019-05-26,showcase,DESKTOP,472.0,1124.0,['27601'],12.0,4.0,7.0,0.0,27428.571428571428
20044,12,2020-05-12,2020-06-26,tg,DESKTOP,298.0,796.0,['C56702'],47.0,2.0,5.0,0.0,10333.7119140625
15608,12,2020-03-04,2020-03-10,tg,DESKTOP,298.0,398.0,['C47428'],8.0,3.0,2.0,0.0,5170.3896484375
17515,12,2021-05-25,2021-06-01,butterfly,DESKTOP,298.0,398.0,['C151342'],9.0,2.0,2.0,0.0,6564.5101318359375
19852,11,2019-05-27,2019-06-04,butterfly,DESKTOP,487.0,293.0,['C27334'],10.0,1.0,2.0,0.0,7412.225952148437
16171,12,2021-09-26,2021-10-01,tg,DESKTOP,298.0,398.0,['C173193'],7.0,7.0,5.0,0.0,4581.039855957031
22502,11,2021-09-16,2021-10-11,showcase,DESKTOP,494.0,1063.0,['175728'],27.0,4.0,1.0,0.0,61714.28571428572
10167,12,2020-05-28,2020-05-28,tg,DESKTOP,298.0,597.0,['C61159'],2.0,4.0,4.0,0.0,1222.5518798828125
5505,11,2020-09-15,2020-09-21,stoprayon,DESKTOP,147.0,1077.0,['bledina'],8.0,2.0,1.0,0.0,6630.34619140625
15992,12,2021-08-03,2021-08-26,tg,DESKTOP,298.0,398.0,['C131833'],25.0,2.0,4.0,0.0,12479.9560546875
32605,11,2021-06-12,2021-06-16,showcase,DESKTOP,494.0,1063.0,['151285'],6.0,6.0,3.0,0.0,13714.285714285714
22969,12,2020-09-30,2020-10-10,tg,DESKTOP,298.0,796.0,['C93490'],12.0,3.0,6.0,0.0,8663.230224609375
36537,12,2020-12-18,2020-12-19,tg,DESKTOP,298.0,796.0,['C110829'],3.0,5.0,6.0,0.0,2165.807556152344
25476,7,2021-09-06,2021-09-06,butterfly,DESKTOP,353.0,564.0,['175208'],2.0,1.0,1.0,0.0,833.3123168945312
187,10,2021-03-22,2021-04-02,butterfly,DESKTOP,420.0,555.0,"['C135824', 'C136653']",13.0,1.0,5.0,0.0,8746.164184570312
24138,11,2019-05-21,2019-05-22,butterfly,DESKTOP,489.0,293.0,['C27881'],3.0,2.0,3.0,0.0,2202.3898315429688
34480,12,2020-10-19,2020-10-29,banner,DESKTOP,200.0,995.0,['99532'],12.0,1.0,4.0,0.0,7845.164794921875
24241,11,2021-06-28,2021-09-28,showcase,DESKTOP,494.0,1063.0,['154232'],94.0,1.0,2.0,0.0,214857.14285714287
19735,11,2019-11-01,2019-11-02,butterfly,DESKTOP,486.0,278.0,['C36891'],3.0,5.0,6.0,0.0,2376.61669921875
4029,12,2021-02-01,2021-02-15,butterfly,DESKTOP,298.0,398.0,['C123646'],16.0,1.0,1.0,0.0,7165.70654296875
31037,11,2021-10-02,2021-10-11,butterfly,DESKTOP,486.0,532.0,['C181700'],11.0,6.0,1.0,0.0,8673.282470703125
20511,11,2019-09-09,2019-09-16,shop,DESKTOP,147.0,1061.0,['mon-corner-bio-unilever'],9.0,1.0,1.0,1.0,5403.66943359375
12,10,2019-09-02,2019-09-23,butterfly,DESKTOP,420.0,574.0,"['C25653', 'C25654']",23.0,1.0,1.0,0.0,7668.569763183594
18385,7,2020-07-02,2020-07-31,butterfly,DESKTOP,350.0,492.0,['C69780'],31.0,4.0,5.0,0.0,6508.046417236328
20749,11,2019-07-23,2019-08-07,butterfly,DESKTOP,486.0,288.0,['C31350'],17.0,2.0,3.0,0.0,10181.839965820312
6761,12,2020-04-07,2020-05-01,tg,DESKTOP,298.0,796.0,['C51658'],26.0,2.0,5.0,0.0,12106.754638671877
27792,12,2021-06-26,2021-06-27,tg,DESKTOP,298.0,796.0,['C157679'],3.0,6.0,7.0,0.0,2107.67431640625
256,11,2020-12-01,2020-12-15,butterfly,DESKTOP,486.0,274.0,['C110455'],16.0,2.0,2.0,0.0,10927.00390625
31951,12,2021-08-02,2021-08-30,tg,DESKTOP,298.0,796.0,['C168220'],30.0,1.0,1.0,0.0,13020.932006835938
388,11,2020-01-13,2020-03-02,showcase,DESKTOP,472.0,1061.0,"['40661', '40674']",51.0,1.0,1.0,0.0,116571.42857142858
22189,11,2021-04-12,2021-04-12,stoprayon,DESKTOP,145.0,1063.0,['epicerie-sucree/petit-dejeuner/confitures'],2.0,1.0,1.0,0.0,1503.7598876953125
23048,11,2021-06-29,2021-07-19,butterfly,DESKTOP,486.0,532.0,['C160236'],22.0,2.0,1.0,0.0,9027.24560546875
3895,12,2019-06-12,2019-06-17,banner,DESKTOP,200.0,995.0,['30377'],7.0,3.0,1.0,0.0,4615.3233642578125
26348,11,2020-02-04,2020-02-05,butterfly,DESKTOP,486.0,278.0,['C43632'],3.0,2.0,3.0,0.0,2202.3898315429688
1642,7,2021-05-01,2021-07-16,butterfly,DESKTOP,351.0,564.0,['142578'],78.0,6.0,5.0,0.0,13773.243713378906
35111,12,2020-05-13,2020-05-18,tg,DESKTOP,298.0,796.0,['C58649'],7.0,3.0,1.0,0.0,4361.1546630859375
1957,11,2021-05-17,2021-05-17,stoprayon,DESKTOP,145.0,1063.0,['crave'],2.0,1.0,1.0,0.0,1503.7598876953125
10153,11,2020-06-11,2020-07-10,showcase,DESKTOP,472.0,1061.0,['59399'],31.0,4.0,5.0,0.0,70857.14285714286
28678,11,2021-02-23,2021-03-01,stoprayon,DESKTOP,145.0,1063.0,['celebrez-les-100-ans-de-la-vache-qui-rit'],8.0,2.0,1.0,0.0,6630.34619140625
482,11,2020-11-15,2020-11-29,showcase,DESKTOP,472.0,1047.0,"['106598', '106600']",16.0,7.0,7.0,0.0,36571.42857142857
17346,12,2020-05-11,2020-05-17,tg,DESKTOP,298.0,796.0,['C58692'],8.0,1.0,7.0,0.0,5056.19140625
3670,11,2021-06-16,2021-06-16,showcase,DESKTOP,494.0,1063.0,['142084'],2.0,3.0,3.0,0.0,4571.428571428572
82,10,2020-04-15,2020-04-28,butterfly,DESKTOP,420.0,574.0,"['C53916', 'C53917']",15.0,3.0,2.0,0.0,5536.043701171875
15195,11,2019-05-27,2019-06-10,shop,DESKTOP,155.0,1124.0,['5-glaces-achetees-1-glaciere-offerte-unilever'],16.0,1.0,1.0,1.0,9323.96484375
16512,7,2020-11-08,2020-12-31,butterfly,DESKTOP,419.0,576.0,['79613'],55.0,7.0,4.0,0.0,9894.722900390623
17790,12,2020-01-08,2020-01-09,tg,DESKTOP,298.0,398.0,['C42651'],3.0,3.0,4.0,0.0,1833.8278198242188
846,12,2020-11-02,2020-11-14,banner,DESKTOP,200.0,995.0,"['101091', '101092', '101093']",14.0,1.0,6.0,0.0,9649.830688476562
8375,12,2021-04-02,2021-04-25,tg,DESKTOP,298.0,796.0,['C140003'],25.0,5.0,7.0,0.0,10766.92123413086
27,10,2020-01-06,2020-01-30,butterfly,DESKTOP,420.0,574.0,"['C40715', 'C40717']",26.0,1.0,4.0,0.0,7309.014343261719
16816,12,2021-01-12,2021-01-24,tg,DESKTOP,298.0,796.0,['C119298'],14.0,2.0,7.0,0.0,10047.666015625
16811,11,2021-04-07,2021-06-19,showcase,DESKTOP,472.0,1047.0,['140486'],75.0,3.0,6.0,0.0,171428.57142857142
20030,12,2021-08-30,2021-09-19,tg,DESKTOP,298.0,398.0,['C171447'],22.0,1.0,7.0,0.0,9610.806884765623
111,10,2020-02-21,2020-09-29,butterfly,DESKTOP,420.0,574.0,"['C40332', 'C40333']",223.0,5.0,2.0,0.0,45812.04528808594
6155,12,2020-11-23,2020-12-13,tg,DESKTOP,298.0,796.0,['C109142'],22.0,1.0,7.0,0.0,9610.806884765623
31114,12,2020-12-06,2020-12-29,banner,DESKTOP,200.0,995.0,['110963'],25.0,7.0,2.0,0.0,13400.035095214844
9572,11,2020-10-21,2020-10-27,butterfly,DESKTOP,486.0,273.0,['C98519'],8.0,3.0,2.0,0.0,5880.35693359375
34226,12,2021-07-19,2021-09-07,tg,DESKTOP,298.0,398.0,['C165536'],52.0,1.0,2.0,0.0,10764.94500732422
27260,11,2020-10-15,2020-11-01,showcase,DESKTOP,472.0,1047.0,['99270'],19.0,4.0,7.0,0.0,43428.57142857143
50,10,2020-04-23,2020-05-06,butterfly,DESKTOP,420.0,574.0,"['C54755', 'C55428']",15.0,4.0,3.0,0.0,4275.953979492188
25580,12,2021-06-07,2021-06-19,tg,DESKTOP,298.0,597.0,['C152568'],14.0,1.0,6.0,0.0,10316.138061523438
381,11,2020-03-02,2020-03-10,butterfly,DESKTOP,486.0,278.0,"['C47113', 'C48002']",10.0,1.0,2.0,0.0,7412.225952148437
36386,12,2020-11-23,2020-12-29,tg,DESKTOP,298.0,796.0,['C109747'],38.0,1.0,2.0,0.0,10078.967712402344
21732,12,2021-03-05,2021-03-17,tg,DESKTOP,298.0,398.0,['C129929'],14.0,5.0,3.0,0.0,8562.399658203125
33207,12,2020-12-22,2020-12-31,butterfly,DESKTOP,298.0,398.0,['C116855'],11.0,2.0,4.0,0.0,7638.039733886719
34317,12,2021-08-28,2021-09-18,tg,DESKTOP,298.0,597.0,['C168825'],23.0,6.0,6.0,0.0,13880.01708984375
10264,11,2020-12-07,2020-12-31,butterfly,DESKTOP,486.0,273.0,['C114104'],26.0,1.0,4.0,0.0,7309.014343261719
10190,12,2020-11-29,2020-12-19,banner,DESKTOP,200.0,995.0,['108866'],22.0,7.0,6.0,0.0,13456.048095703123
947,12,2021-06-07,2021-07-11,butterfly,DESKTOP,298.0,398.0,"['C154939', 'C154942', 'C154946']",36.0,1.0,7.0,0.0,10851.581909179688
27584,12,2020-10-19,2020-10-29,butterfly,DESKTOP,298.0,398.0,['C98457'],12.0,1.0,4.0,0.0,7409.447021484375
33757,12,2021-01-08,2021-01-13,tg,DESKTOP,298.0,796.0,['C117439'],7.0,5.0,3.0,0.0,4219.927612304688
10911,12,2020-12-30,2021-01-07,tg,DESKTOP,298.0,597.0,['C117983'],10.0,3.0,4.0,0.0,6112.759399414063
311,11,2020-12-02,2020-12-10,butterfly,DESKTOP,486.0,274.0,['C112463'],10.0,3.0,4.0,0.0,6594.677734375
17155,11,2021-02-17,2021-02-17,butterfly,DESKTOP,486.0,274.0,['C129483'],2.0,3.0,3.0,0.0,1302.0772705078125
984,12,2021-06-02,2021-09-27,butterfly,DESKTOP,298.0,398.0,"['C153377', 'C153386', 'C153388']",119.0,3.0,1.0,0.0,20165.459350585938
30033,11,2021-05-21,2021-05-23,showcase,DESKTOP,438.0,1063.0,['151284'],4.0,5.0,7.0,0.0,9142.857142857143
35643,7,2020-06-05,2020-09-16,butterfly,DESKTOP,350.0,492.0,['C61142'],105.0,5.0,3.0,0.0,10302.22297668457
6251,10,2019-08-28,2019-09-13,butterfly,DESKTOP,420.0,574.0,['C32646'],18.0,3.0,5.0,0.0,9565.3037109375
12591,11,2019-09-09,2019-10-13,butterfly,DESKTOP,486.0,277.0,['C32316'],36.0,1.0,7.0,0.0,11890.389770507812
6984,12,2019-10-23,2019-10-27,tg,DESKTOP,299.0,796.0,['21808'],6.0,3.0,7.0,0.0,3755.07568359375
9313,7,2021-02-09,2021-03-07,butterfly,DESKTOP,394.0,576.0,['124430'],28.0,2.0,7.0,0.0,9575.430908203123
164,10,2020-11-23,2020-12-22,butterfly,DESKTOP,449.0,555.0,['C109200'],31.0,1.0,2.0,0.0,10424.6279296875
20032,7,2021-08-09,2021-08-14,butterfly,DESKTOP,367.0,564.0,['165196'],7.0,1.0,6.0,0.0,3080.2319946289062
18310,11,2021-06-15,2021-07-27,butterfly,DESKTOP,498.0,531.0,['C139450'],44.0,2.0,2.0,0.0,13740.65966796875
26642,12,2019-08-12,2019-08-23,stoprayon,DESKTOP,121.0,995.0,['32517'],13.0,1.0,5.0,0.0,7590.701110839844
14620,12,2021-09-14,2021-10-19,tg,DESKTOP,298.0,398.0,['C177127'],37.0,2.0,2.0,0.0,14755.561157226562
6865,12,2021-09-07,2021-09-19,tg,DESKTOP,298.0,796.0,['C175285'],14.0,2.0,7.0,0.0,10047.666015625
9577,10,2019-10-14,2019-11-29,butterfly,DESKTOP,420.0,574.0,['C35071'],48.0,1.0,5.0,0.0,8615.4462890625
1879,12,2020-10-01,2020-10-01,butterfly,DESKTOP,298.0,398.0,['C93914'],2.0,4.0,4.0,0.0,1222.5518798828125
2723,7,2020-12-11,2020-12-28,butterfly,DESKTOP,419.0,576.0,['114717'],19.0,5.0,1.0,0.0,9473.03482055664
14412,10,2019-05-08,2019-05-14,showcase,DESKTOP,420.0,1440.0,['25748'],8.0,3.0,2.0,0.0,11428.57142857143
32202,10,2021-07-03,2021-07-21,butterfly,DESKTOP,399.0,555.0,['C156115'],20.0,6.0,3.0,0.0,11851.053466796877
37058,12,2019-05-16,2019-06-30,banner,DESKTOP,200.0,995.0,['28613'],47.0,4.0,7.0,0.0,10649.13314819336
30882,12,2021-08-22,2021-11-23,butterfly,DESKTOP,298.0,398.0,['C171530'],95.0,7.0,2.0,0.0,25597.41195678711
1542,10,2019-10-16,2019-10-21,showcase,DESKTOP,420.0,1440.0,['32886'],7.0,3.0,1.0,0.0,10000.0
909,12,2021-03-15,2021-04-04,butterfly,DESKTOP,298.0,398.0,"['C135309', 'C135312']",22.0,1.0,7.0,0.0,8991.499633789062
36373,12,2021-07-03,2021-07-03,tg,DESKTOP,298.0,597.0,['C155862'],2.0,6.0,6.0,0.0,1597.296142578125
36786,11,2021-06-07,2021-07-09,showcase,DESKTOP,494.0,1063.0,['154689'],34.0,1.0,5.0,0.0,77714.28571428571
27249,7,2020-12-03,2020-12-28,butterfly,DESKTOP,394.0,576.0,['113965'],27.0,4.0,1.0,0.0,6729.724456787109
25940,11,2021-05-22,2021-06-28,showcase,DESKTOP,494.0,1063.0,['147279'],39.0,6.0,1.0,0.0,89142.85714285714
550,11,2021-06-12,2021-07-26,showcase,DESKTOP,494.0,1063.0,"['156375', '156882', '156883']",46.0,6.0,1.0,0.0,105142.85714285714
10101,11,2020-07-13,2020-08-12,showcase,DESKTOP,472.0,1061.0,['70155'],32.0,1.0,3.0,0.0,73142.85714285714
4368,12,2021-08-16,2021-09-19,banner,DESKTOP,200.0,995.0,['169643'],36.0,1.0,7.0,0.0,12158.736328125
13463,12,2020-12-03,2020-12-31,butterfly,DESKTOP,298.0,398.0,['C112008'],30.0,4.0,4.0,0.0,11638.698120117188
4049,7,2020-07-16,2020-07-28,butterfly,DESKTOP,350.0,492.0,['C70257'],14.0,4.0,2.0,0.0,4576.1517333984375
20426,7,2021-07-02,2021-07-03,butterfly,DESKTOP,368.0,564.0,['159714'],3.0,5.0,6.0,0.0,1301.565399169922
8637,11,2019-09-29,2019-10-01,butterfly,DESKTOP,486.0,278.0,['C27445'],4.0,7.0,2.0,0.0,3247.02734375
10840,11,2021-04-12,2021-04-12,stoprayon,DESKTOP,145.0,1063.0,['epicerie-sucree/chocolats-et-bonbons/autres-confiseries'],2.0,1.0,1.0,0.0,1503.7598876953125
20602,12,2021-03-29,2021-04-04,banner,DESKTOP,200.0,995.0,['135297'],8.0,1.0,7.0,0.0,5346.669921875
20001,12,2021-06-28,2021-11-24,tg,DESKTOP,298.0,398.0,['C159897'],151.0,1.0,3.0,0.0,22602.448455810547
5974,11,2019-08-08,2019-08-11,showcase,DESKTOP,472.0,1104.0,['31996'],5.0,4.0,7.0,0.0,11428.57142857143
10107,7,2020-07-10,2020-07-12,butterfly,DESKTOP,350.0,492.0,['C50922'],4.0,5.0,7.0,0.0,1680.4697265625
7251,12,2021-05-07,2021-05-17,butterfly,DESKTOP,298.0,398.0,['C146699'],12.0,5.0,1.0,0.0,7476.26513671875
36180,10,2020-05-20,2020-06-27,butterfly,DESKTOP,420.0,574.0,['C59096'],40.0,3.0,6.0,0.0,13300.057373046877
12246,12,2021-02-28,2021-03-14,butterfly,DESKTOP,298.0,398.0,['C129657'],16.0,7.0,7.0,0.0,8339.4345703125
36732,12,2020-10-18,2020-10-29,banner,DESKTOP,200.0,995.0,['99771'],13.0,7.0,4.0,0.0,9415.872863769531
36299,11,2021-05-03,2021-07-06,butterfly,DESKTOP,486.0,531.0,['C146234'],66.0,1.0,2.0,0.0,15667.13671875
10701,11,2021-09-09,2021-09-10,butterfly,DESKTOP,486.0,532.0,['C176103'],3.0,4.0,5.0,0.0,1999.8116455078125
17586,7,2021-05-22,2021-06-02,butterfly,DESKTOP,350.0,564.0,['139154'],13.0,6.0,3.0,0.0,6065.035583496094
31610,11,2021-09-10,2021-10-11,showcase,DESKTOP,494.0,1063.0,['176241'],33.0,5.0,1.0,0.0,75428.57142857143
11397,7,2021-09-12,2021-09-17,butterfly,DESKTOP,351.0,564.0,['172745'],7.0,7.0,5.0,0.0,3278.0486450195312
1153,7,2021-06-01,2021-06-22,butterfly,DESKTOP,351.0,564.0,"['149003', '149004']",23.0,2.0,2.0,0.0,9002.30093383789
30422,11,2021-07-27,2021-08-15,butterfly,DESKTOP,492.0,531.0,['C166561'],21.0,2.0,7.0,0.0,8629.662506103516
23959,12,2021-05-21,2021-07-30,tg,DESKTOP,298.0,597.0,['C146650'],72.0,5.0,5.0,0.0,9712.048095703123
32134,11,2021-04-07,2021-05-29,showcase,DESKTOP,438.0,1063.0,['140122'],54.0,3.0,6.0,0.0,123428.57142857143
27131,12,2020-05-28,2020-06-26,tg,DESKTOP,298.0,796.0,['C60061'],31.0,4.0,5.0,0.0,11859.146118164062
22164,11,2021-05-03,2021-07-01,showcase,DESKTOP,494.0,1063.0,['125968'],61.0,1.0,4.0,0.0,139428.57142857142
21006,12,2019-08-07,2019-08-11,stoprayon,DESKTOP,121.0,995.0,['29871'],6.0,3.0,7.0,0.0,3755.07568359375
1010,7,2020-03-02,2020-03-15,butterfly,DESKTOP,350.0,494.0,"['C47235', 'C47236', 'C49711']",15.0,1.0,7.0,0.0,4254.319152832031
28597,7,2019-10-25,2019-12-11,butterfly,DESKTOP,350.0,494.0,['C35946'],49.0,5.0,3.0,0.0,5191.636955261231
14305,11,2021-09-06,2021-10-11,butterfly,DESKTOP,486.0,531.0,['C175645'],37.0,1.0,1.0,0.0,12198.22296142578
30068,12,2019-06-22,2019-07-14,banner,DESKTOP,200.0,995.0,['30823'],24.0,6.0,7.0,0.0,12373.166015625
862,12,2020-11-03,2020-11-14,banner,DESKTOP,200.0,995.0,"['103161', '103164']",13.0,2.0,6.0,0.0,10937.380676269531
32031,10,2021-09-06,2021-10-13,butterfly,DESKTOP,381.0,555.0,['C174361'],39.0,1.0,3.0,0.0,9874.061965942385
23364,10,2021-04-26,2021-05-30,butterfly,DESKTOP,403.0,555.0,['C144830'],36.0,1.0,7.0,0.0,11890.389770507812
19905,12,2019-05-09,2019-05-12,banner,DESKTOP,200.0,995.0,['27395'],5.0,4.0,7.0,0.0,3310.77880859375
32785,10,2020-07-07,2020-07-09,butterfly,DESKTOP,420.0,574.0,['C69355'],4.0,2.0,4.0,0.0,2970.236328125
16705,11,2021-02-07,2021-02-07,stoprayon,DESKTOP,250.0,1063.0,['sheba_whiskas'],2.0,7.0,7.0,0.0,1578.1741943359375
824,12,2020-10-06,2020-10-17,banner,DESKTOP,200.0,1195.0,['94114'],13.0,2.0,6.0,0.0,10937.380676269531
18824,12,2020-11-29,2020-12-31,butterfly,DESKTOP,298.0,398.0,['C109036'],34.0,7.0,4.0,0.0,12151.500183105469
23135,7,2021-11-08,2021-11-25,butterfly,DESKTOP,405.0,564.0,['172992'],19.0,1.0,4.0,0.0,9231.36117553711
967,12,2021-04-30,2021-05-17,butterfly,DESKTOP,298.0,398.0,"['C146237', 'C146240']",19.0,5.0,1.0,0.0,8994.877044677734
22081,12,2021-06-09,2021-07-11,banner,DESKTOP,200.0,995.0,['154921'],34.0,3.0,7.0,0.0,11273.198669433594
19420,10,2020-07-06,2020-08-16,butterfly,DESKTOP,420.0,574.0,['C70264'],43.0,1.0,7.0,0.0,13524.246673583984
33334,12,2019-05-14,2019-05-26,banner,DESKTOP,200.0,995.0,"['f372a9011e4a7761abb019efce04f7d6.gif"") no-repeat scroll 50% 50% ']",14.0,2.0,7.0,0.0,9381.358642578123
35443,12,2021-06-12,2021-06-27,banner,DESKTOP,200.0,995.0,['156264'],17.0,6.0,7.0,0.0,10017.428466796877
33336,12,2020-03-27,2020-04-03,butterfly,DESKTOP,298.0,398.0,['C52056'],9.0,5.0,5.0,0.0,5199.498962402344
17154,7,2020-12-10,2020-12-26,butterfly,DESKTOP,394.0,576.0,['110487'],18.0,4.0,6.0,0.0,9395.23974609375
34804,12,2020-06-26,2020-06-26,tg,DESKTOP,298.0,597.0,['C61003'],2.0,5.0,5.0,0.0,1155.4442138671875
8923,11,2021-09-18,2021-09-28,butterfly,DESKTOP,498.0,531.0,['C178426'],12.0,6.0,2.0,0.0,9741.08203125
5085,10,2020-05-11,2020-05-14,butterfly,DESKTOP,420.0,574.0,['C57183'],5.0,1.0,4.0,0.0,3328.228759765625
2462,11,2021-01-13,2021-03-31,showcase,DESKTOP,438.0,266.0,['119608'],79.0,3.0,3.0,0.0,180571.4285714285
30565,11,2021-04-12,2021-04-12,stoprayon,DESKTOP,145.0,1063.0,['surgeles/frites-pommes-de-terre'],2.0,1.0,1.0,0.0,1503.7598876953125
5022,10,2021-09-27,2021-10-11,butterfly,DESKTOP,381.0,555.0,['C180166'],16.0,1.0,1.0,0.0,9323.96484375
18802,12,2020-06-02,2020-06-22,tg,DESKTOP,298.0,597.0,['C62870'],22.0,2.0,1.0,0.0,11240.77606201172
17697,11,2021-07-02,2021-08-16,showcase,DESKTOP,494.0,1063.0,['161162'],47.0,5.0,1.0,0.0,107428.57142857143
34252,12,2020-11-03,2020-11-20,butterfly,DESKTOP,298.0,398.0,['C103223'],19.0,2.0,5.0,0.0,9712.912719726562
28031,12,2021-06-07,2021-06-07,banner,DESKTOP,200.0,995.0,['154464'],2.0,1.0,1.0,0.0,1331.019775390625
32065,7,2021-05-24,2021-05-27,butterfly,DESKTOP,419.0,576.0,['151002'],5.0,1.0,4.0,0.0,1988.7924194335933
20538,12,2021-02-09,2021-02-21,banner,DESKTOP,200.0,995.0,['123187'],14.0,2.0,7.0,0.0,9381.358642578123
429,11,2020-09-16,2020-09-25,butterfly,DESKTOP,486.0,277.0,['C90149'],11.0,3.0,5.0,0.0,7332.642700195312
27519,7,2019-08-28,2019-10-20,butterfly,DESKTOP,350.0,494.0,['C24025'],55.0,3.0,7.0,0.0,7245.086822509766
18744,12,2019-11-13,2019-11-23,banner,DESKTOP,200.0,995.0,['37198'],12.0,3.0,6.0,0.0,9098.947998046877
8067,12,2019-06-24,2019-07-25,banner,DESKTOP,200.0,995.0,['30888'],33.0,1.0,4.0,0.0,10664.701080322266
873,12,2020-01-13,2020-02-01,stoprayon,DESKTOP,122.0,995.0,"['C43758', 'C43788', 'C43789']",21.0,1.0,6.0,0.0,10600.684387207031
27340,12,2020-07-15,2020-08-23,tg,DESKTOP,298.0,597.0,['C68940'],41.0,3.0,7.0,0.0,9180.24446105957
12773,11,2021-01-05,2021-01-18,stoprayon,DESKTOP,145.0,1063.0,['jeu_activia'],15.0,2.0,1.0,0.0,6942.2735595703125
6174,11,2021-06-03,2021-09-28,showcase,DESKTOP,494.0,1063.0,['149040'],119.0,4.0,2.0,0.0,272000.0
18290,12,2021-05-18,2021-05-29,banner,DESKTOP,200.0,995.0,['149452'],13.0,2.0,6.0,0.0,10937.380676269531
18230,11,2021-05-02,2021-05-12,showcase,DESKTOP,438.0,1063.0,['146194'],12.0,7.0,3.0,0.0,27428.571428571428
16966,10,2019-07-26,2019-07-27,butterfly,DESKTOP,420.0,574.0,['C30901'],3.0,5.0,6.0,0.0,2209.6109619140625
31692,12,2019-05-08,2019-05-12,banner,DESKTOP,200.0,995.0,['27402'],6.0,3.0,7.0,0.0,3972.9345703125
16049,12,2021-07-21,2021-08-29,butterfly,DESKTOP,298.0,398.0,['C164313'],41.0,3.0,7.0,0.0,9180.24446105957
32910,7,2019-11-04,2019-11-19,butterfly,DESKTOP,350.0,494.0,['C34041'],17.0,1.0,2.0,0.0,9584.987854003906
